Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,logR
0.0030686,-0.7,7.0,3.5208938122,2.6025879383,3.516,2.3,4.2176,4.507,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7423,0.2545,0.0005741,0.0001567,0.001424,-1.0,0.003235,-0.979,0.469,0.387,0.622,0.238558246852434
0.0030686,-0.7,7.0,3.6973240376,2.604518652,3.693,2.375,4.2294,4.5,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7423,0.2545,0.0005741,0.0001567,0.001424,-1.0,0.003235,-1.168,0.349,0.264,0.509,0.25272346747705604
0.0030686,-0.7,7.0,3.8910377026,2.6064083576,3.887,2.454,4.2418,4.493,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7423,0.2545,0.0005741,0.0001567,0.001424,-1.0,0.003235,-1.366,0.225,0.137,0.392,0.2673410839671997
0.0030686,-0.7,7.5,1.5154006481,2.540138483,1.515,0.917,3.959,4.489,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.23e-13,0.0,0.7428,0.254,0.0005731,0.0001565,0.001422,-1.0,0.003213,2.478,2.564,2.588,2.518,0.06474013007072867
0.0030686,-0.7,7.5,1.5644900799,2.5439465046,1.564,0.975,3.9719,4.497,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.83e-14,0.0,0.7428,0.254,0.0005731,0.0001565,0.001421,-1.0,0.003217,2.333,2.465,2.479,2.44,0.06765218801348138
0.0030686,-0.7,7.5,1.6135795116,2.5474891663,1.613,1.03,3.984,4.504,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-6.36e-14,0.0,0.7428,0.2539,0.0005731,0.0001565,0.001421,-1.0,0.003235,2.196,2.376,2.382,2.367,0.07085099734604769
0.0030686,-0.7,7.5,1.6626689434,2.5507924557,1.661,1.084,3.9959,4.51,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.4599999999999999e-24,0.0,0.7428,0.254,0.000573,0.0001564,0.001421,-1.0,0.003189,2.06,2.292,2.29,2.297,0.0742186298772641
0.0030686,-0.7,7.5,1.7117583752,2.5538787842,1.71,1.135,4.0069,4.516,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7428,0.254,0.000573,0.0001564,0.001421,-1.0,0.003235,1.932,2.214,2.205,2.231,0.07753186884764361
0.0030686,-0.7,7.5,1.7601869106,2.5567305088,1.758,1.184,4.0172,4.52,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7428,0.2539,0.000573,0.0001565,0.001421,-1.0,0.003235,1.811,2.141,2.128,2.168,0.08154324902044348
0.0030686,-0.7,7.5,1.8086153269,2.5594069958,1.807,1.23,4.0271,4.525,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7429,0.2539,0.0005729,0.0001565,0.001421,-1.0,0.003217,1.694,2.073,2.055,2.108,0.08501288993203242
0.0030686,-0.7,7.5,1.8570436239,2.5619239807,1.855,1.276,4.0363,4.528,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7429,0.2539,0.0005729,0.0001564,0.001421,-1.0,0.003229,1.579,2.005,1.983,2.048,0.08920577062709922
0.0030686,-0.7,7.5,1.9054722786,2.5642940998,1.904,1.32,4.0452,4.53,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7429,0.2539,0.0005729,0.0001564,0.001421,-1.0,0.003203,1.47,1.941,1.915,1.991,0.09386728567579437
0.0030686,-0.7,7.5,1.9539005756,2.5665297508,1.953,1.363,4.0536,4.532,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7429,0.2539,0.0005728,0.0001564,0.001421,-1.0,0.003235,1.364,1.879,1.849,1.935,0.09838493529549389
0.0030686,-0.7,8.0,0.0900000036,1.0816895962,0.09,-2.669,3.4675,4.883,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.29e-16,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,11.443,12.609,14.558,11.31,-0.7453449316287709
0.0030686,-0.7,8.0,0.0950635746,1.1284954548,0.095,-2.629,3.4727,4.887,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.49e-16,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,11.341,12.461,14.326,11.18,-0.7356043837040092
0.0030686,-0.7,8.0,0.0996865481,1.1684826612,0.1,-2.592,3.4778,4.891,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.7e-16,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,11.249,12.324,14.109,11.061,-0.7264661863484333
0.0030686,-0.7,8.0,0.1037368104,1.2015841007,0.104,-2.564,3.4811,4.894,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.85e-16,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,11.18,12.225,13.96,10.974,-0.7194495166990432
0.0030686,-0.7,8.0,0.1128394008,1.2702044249,0.113,-2.502,3.4885,4.899,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.23e-16,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,11.026,12.004,13.626,10.782,-0.7039269646067234
0.0030686,-0.7,8.0,0.1190596297,1.3130861521,0.119,-2.462,3.4937,4.902,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.51e-16,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,10.924,11.859,13.413,10.656,-0.694192705652168
0.0030686,-0.7,8.0,0.1296454966,1.3797556162,0.129,-2.402,3.5005,4.906,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.94e-16,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,10.775,11.655,13.128,10.477,-0.6786713311988086
0.0030686,-0.7,8.0,0.1384327263,1.4299371243,0.138,-2.355,3.5059,4.91,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.3e-16,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,10.658,11.497,12.911,10.338,-0.666026643147815
0.0030686,-0.7,8.0,0.1384689957,1.4301356077,0.138,-2.355,3.5059,4.91,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.3e-16,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,10.658,11.497,12.91,10.338,-0.666026643147815
0.0030686,-0.7,8.0,0.1578058004,1.5272545815,0.158,-2.264,3.5155,4.913,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.1e-16,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,10.429,11.196,12.511,10.071,-0.6381376428712221
0.0030686,-0.7,8.0,0.160737142,1.5406255722,0.161,-2.251,3.5167,4.914,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.22e-16,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,10.398,11.156,12.459,10.035,-0.6345532483325084
0.0030686,-0.7,8.0,0.1965519786,1.6820487976,0.196,-2.111,3.5301,4.914,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.75e-16,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,10.048,10.716,11.904,9.639,-0.5918381506701951
0.0030686,-0.7,8.0,0.2129772305,1.7361353636,0.213,-2.058,3.5347,4.914,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.43e-16,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,9.915,10.555,11.71,9.492,-0.5737763846290643
0.0030686,-0.7,8.0,0.2449847162,1.8274271488,0.244,-1.962,3.5426,4.91,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-9.85e-16,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,9.674,10.266,11.366,9.228,-0.5422712731790686
0.0030686,-0.7,8.0,0.2934174538,1.9395403862,0.293,-1.835,3.5528,4.903,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.21e-15,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,9.358,9.893,10.928,8.884,-0.4990323761713784
0.0030686,-0.7,8.0,0.2943288982,1.9414153099,0.294,-1.833,3.553,4.903,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.22e-15,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,9.352,9.885,10.919,8.877,-0.4982925211423545
0.0030686,-0.7,8.0,0.3418501318,2.0298542976,0.341,-1.711,3.5626,4.884,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.52e-15,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,9.046,9.528,10.506,8.549,-0.45658899685218457
0.0030686,-0.7,8.0,0.3527768552,2.0479454994,0.352,-1.679,3.5654,4.878,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.62e-15,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,8.969,9.437,10.399,8.465,-0.44669485460936786
0.0030686,-0.7,8.0,0.3902828693,2.1048989296,0.39,-1.572,3.5744,4.851,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.04e-15,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,8.701,9.126,10.043,8.179,-0.4109338828351836
0.0030686,-0.7,8.0,0.4387156069,2.1687190533,0.438,-1.415,3.5909,4.81,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.89e-15,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,8.307,8.661,9.502,7.756,-0.36522913109638333
0.0030686,-0.7,8.0,0.4871482849,2.2239801884,0.487,-1.242,3.6146,4.778,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.24e-15,0.0,0.7422,0.2546,0.0005817,0.0001569,0.001423,-1.0,0.003235,7.876,8.146,8.893,7.297,-0.3262017057411159
0.0030686,-0.7,8.0,0.5026164055,2.2401351929,0.502,-1.19,3.6248,4.78,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.71e-15,0.0,0.7422,0.2545,0.0005817,0.0001569,0.001423,-1.0,0.003235,7.744,7.98,8.688,7.158,-0.3206143277759238
0.0030686,-0.7,8.0,0.5284994841,2.2650210857,0.528,-1.127,3.6351,4.78,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.31e-15,0.0,0.7423,0.2544,0.0005815,0.0001569,0.001423,-1.0,0.003235,7.587,7.788,8.456,6.993,-0.30964922508152726
0.0030686,-0.7,8.0,0.5355810523,2.2713499069,0.535,-1.112,3.637,4.778,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.46e-15,0.0,0.7423,0.2544,0.0005814,0.0001569,0.001423,-1.0,0.003235,7.55,7.745,8.405,6.955,-0.30578929533781884
0.0030686,-0.7,8.0,0.5406625271,2.2757737637,0.54,-1.102,3.6385,4.778,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.56e-15,0.0,0.7423,0.2544,0.0005814,0.0001568,0.001423,-1.0,0.003235,7.525,7.714,8.368,6.928,-0.30376930643694877
0.0030686,-0.7,8.0,0.572273612,2.3012771606,0.571,-1.016,3.6506,4.766,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.65e-15,0.0,0.7424,0.2544,0.0005814,0.0001568,0.001422,-1.0,0.003235,7.31,7.455,8.061,6.705,-0.2856481322255093
0.0030686,-0.7,8.0,0.5840137005,2.3099443913,0.583,-0.976,3.6569,4.76,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.26e-15,0.0,0.7424,0.2544,0.0005813,0.0001568,0.001422,-1.0,0.003235,7.211,7.333,7.915,6.602,-0.27813190896892614
0.0030686,-0.7,8.0,0.6324464083,2.341821909,0.632,-0.814,3.6834,4.738,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.04e-14,0.0,0.7425,0.2543,0.0005811,0.0001568,0.001422,-1.0,0.003235,6.805,6.845,7.338,6.185,-0.249607647207241
0.0030686,-0.7,8.0,0.6808792353,2.3685414791,0.681,-0.662,3.7078,4.716,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.46e-14,0.0,0.7426,0.2542,0.0005811,0.0001567,0.001422,-1.0,0.003206,6.425,6.405,6.834,5.802,-0.22239263039204082
0.0030686,-0.7,8.0,0.7278932929,2.3906064034,0.728,-0.523,3.7303,4.696,0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,-1,-1.98e-14,0.0,0.7426,0.2541,0.0005753,0.0001565,0.001422,-1.0,0.003233,6.078,6.023,6.4,5.469,-0.19790049669191462
0.0030686,-0.7,8.0,0.7299687266,2.3915054798,0.73,-0.518,3.7313,4.696,0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,-1,-2.01e-14,0.0,0.7426,0.2541,0.000575,0.0001565,0.001422,-1.0,0.003235,6.064,6.007,6.383,5.455,-0.19730475628820518
0.0030686,-0.7,8.0,0.779058218,2.4111738205,0.778,-0.386,3.7518,4.675,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-2.69e-14,0.0,0.7428,0.254,0.0005732,0.0001565,0.001421,-1.0,0.003232,5.736,5.662,5.996,5.152,-0.17297638785358868
0.0030686,-0.7,8.0,0.8281477094,2.4281849861,0.827,-0.263,3.769,4.647,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-3.58e-14,0.0,0.7429,0.2538,0.0005727,0.0001564,0.00142,-1.0,0.003227,5.429,5.35,5.651,4.877,-0.14571343157216002
0.0030686,-0.7,8.0,0.8772371411,2.443025589,0.876,-0.147,3.7835,4.614,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-4.72e-14,0.0,0.7431,0.2536,0.0005723,0.0001563,0.001419,-1.0,0.003224,5.137,5.06,5.333,4.618,-0.11671413326439287
0.0030686,-0.7,8.0,0.9263266325,2.4560720921,0.925,-0.037,3.7963,4.578,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-6.16e-14,0.0,0.7435,0.2533,0.0005716,0.0001561,0.001418,-1.0,0.003217,4.862,4.788,5.038,4.374,-0.0868953199789171
0.0030686,-0.7,8.0,0.9754161239,2.4676198959,0.975,0.069,3.808,4.542,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-7.99e-14,0.0,0.7436,0.2532,0.0005715,0.0001561,0.001418,-1.0,0.003224,4.598,4.528,4.757,4.14,-0.0574638784991648
0.0030686,-0.7,8.0,1.0245056152,2.4779045582,1.024,0.169,3.8191,4.508,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.75e-14,0.0,0.7437,0.2531,0.0005715,0.000156,0.001418,-1.0,0.003226,4.349,4.282,4.493,3.919,-0.029816208028527334
0.0030686,-0.7,8.0,1.073595047,2.4871151447,1.072,0.264,3.8301,4.477,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.15e-13,0.0,0.7437,0.253,0.0005714,0.0001561,0.001417,-1.0,0.003217,4.111,4.047,4.241,3.708,-0.004368793670057761
0.0030686,-0.7,8.0,1.122684598,2.495405674,1.121,0.354,3.8417,4.453,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.31e-13,0.0,0.7437,0.2531,0.0005715,0.0001561,0.001418,-1.0,0.003215,3.886,3.825,4.002,3.512,0.0173366199490531
0.0030686,-0.7,8.0,1.1717741489,2.5029025078,1.171,0.438,3.8541,4.436,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.45e-13,0.0,0.7438,0.253,0.0005713,0.000156,0.001417,-1.0,0.003214,3.674,3.617,3.775,3.332,0.035312261187748294
0.0030686,-0.7,8.0,1.2208635807,2.5097100735,1.22,0.518,3.8681,4.431,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.56e-13,0.0,0.7438,0.2529,0.0005712,0.000156,0.001417,-1.0,0.003235,3.474,3.422,3.56,3.17,0.04671372898894077
0.0030686,-0.7,8.0,1.2699530125,2.5159161091,1.269,0.594,3.8841,4.436,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.62e-13,0.0,0.7439,0.2529,0.0005711,0.000156,0.001417,-1.0,0.003201,3.284,3.24,3.355,3.025,0.05276462469891912
0.0030686,-0.7,8.0,1.3190426826,2.5215940475,1.318,0.667,3.9005,4.446,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.65e-13,0.0,0.744,0.2528,0.000571,0.0001559,0.001416,-1.0,0.003235,3.104,3.07,3.163,2.895,0.05599151878056234
0.0030686,-0.7,8.0,1.3681321144,2.5268058777,1.368,0.735,3.9162,4.455,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.63e-13,0.0,0.744,0.2528,0.0005709,0.0001559,0.001416,-1.0,0.003193,2.932,2.915,2.987,2.778,0.059576862343615394
0.0030686,-0.7,8.0,1.4172215462,2.5316045284,1.417,0.802,3.9314,4.465,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.56e-13,0.0,0.7441,0.2527,0.0005708,0.0001559,0.001416,-1.0,0.003235,2.766,2.774,2.826,2.673,0.06221873877529701
0.0030686,-0.7,8.0,1.4663110971,2.5360357761,1.466,0.865,3.9458,4.474,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.45e-13,0.0,0.7442,0.2527,0.0005707,0.0001559,0.001416,-1.0,0.003188,2.607,2.652,2.688,2.582,0.06510079880412123
0.0038518,-0.6,6.25,8.5816850662,2.6240923405,8.558,3.579,4.4154,4.405,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7403,0.2558,0.0006906,0.0001885,0.001713,-1.0,0.003891,-4.179,-1.576,-1.712,-1.333,0.4827199547255235
0.0038518,-0.6,6.25,9.2223787308,2.624972105,9.204,3.68,4.4302,4.395,0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7403,0.2558,0.0006906,0.0001885,0.001713,-1.0,0.003891,-4.43,-1.745,-1.885,-1.492,0.5035221186498698
0.0038518,-0.6,6.25,9.8630723953,2.6257219315,9.839,3.77,4.4424,4.382,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7403,0.2558,0.0006906,0.0001885,0.001713,-1.0,0.003891,-4.656,-1.941,-2.084,-1.68,0.5245092939367901
0.0038518,-0.6,6.25,11.1444597244,2.626928091,11.126,3.935,4.4657,4.364,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.38e-29,0.0,0.7403,0.2558,0.0006908,0.0001885,0.001713,-1.0,0.003891,-5.069,-2.245,-2.393,-1.971,0.5602033414539713
0.0038518,-0.6,6.25,12.4258470535,2.6278529167,12.386,4.077,4.486,4.35,1,0.0,0.539,0.0,0.0,0.0,0.0,0.0,-1,-2.2700000000000002e-27,0.0,0.7403,0.2558,0.0006918,0.0001886,0.001713,-1.0,0.003891,-5.423,-2.491,-2.643,-2.207,0.5904993514883431
0.0038518,-0.6,6.25,13.16502285,2.6282932758,13.108,4.151,4.4964,4.342,1,0.0,0.541,0.0,0.0,0.0,0.0,0.0,-1,-4.56e-20,0.0,0.7403,0.2558,0.000695,0.0001886,0.001713,-1.0,0.003891,-5.607,-2.623,-2.778,-2.333,0.606802030006736
0.0038518,-0.6,6.25,13.707233429,2.6285817623,13.638,4.203,4.5036,4.337,1,0.0,0.543,0.0,0.0,0.0,0.0,0.0,-1,-5.8e-15,0.0,0.7403,0.2559,0.0006973,0.0001887,0.001712,-1.0,0.003891,-5.737,-2.716,-2.872,-2.421,0.617909156705874
0.0038518,-0.6,6.25,14.9886207581,2.6291694641,14.909,4.317,4.5195,4.324,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.98e-09,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-6.023,-2.921,-3.081,-2.618,0.6437580710237241
0.0038518,-0.6,6.25,15.6256847382,2.6294205189,15.541,4.369,4.5266,4.319,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.54e-09,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-6.153,-3.027,-3.188,-2.722,0.6552732938733665
0.0038518,-0.6,6.25,17.5513954163,2.630053997,17.451,4.515,4.5464,4.302,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.12e-09,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-6.519,-3.423,-3.582,-3.124,0.6889439729105821
0.0038518,-0.6,6.25,18.2076129913,2.6302349567,18.105,4.56,4.5524,4.297,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.28e-09,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-6.631,-3.51,-3.668,-3.211,0.6994330782280821
0.0038518,-0.6,6.25,20.1141681671,2.6306846142,20.005,4.682,4.5684,4.282,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.09e-08,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-6.935,-3.62,-3.781,-3.319,0.7286030915090747
0.0038518,-0.6,6.25,21.0435009003,2.6308701038,20.894,4.733,4.5749,4.276,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.36e-08,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-7.063,-3.671,-3.832,-3.369,0.741044608836363
0.0038518,-0.6,6.25,21.3955554962,2.6309356689,21.23,4.752,4.5773,4.274,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.48e-08,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-7.11,-3.7,-3.862,-3.397,0.7455088107345661
0.0038518,-0.6,6.25,23.7431087494,2.6313157082,23.592,4.876,4.5928,4.258,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.55e-08,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-7.419,-3.896,-4.06,-3.586,0.7764161934234375
0.0038518,-0.6,6.25,24.599023819,2.6314337254,24.452,4.918,4.598,4.252,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.06e-08,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-7.525,-3.964,-4.128,-3.651,0.7871910072104381
0.0038518,-0.6,6.25,27.6631355286,2.6317880154,27.477,5.05,4.6135,4.233,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.22e-08,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-7.855,-4.173,-4.34,-3.852,0.8220184705205602
0.0038518,-0.6,6.25,28.5916748047,2.631878376,28.396,5.087,4.6178,4.228,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.06e-08,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-7.948,-4.233,-4.401,-3.909,0.8316623974026284
0.0038518,-0.6,6.25,30.5879993439,2.6320514679,30.369,5.161,4.6261,4.216,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.22e-08,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-8.132,-4.354,-4.524,-4.026,0.8522490594356561
0.0038518,-0.6,6.25,33.5015449524,2.6322619915,33.232,5.256,4.6362,4.2,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.18e-07,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-8.37,-4.525,-4.695,-4.201,0.8798120532470786
0.0038518,-0.6,6.25,35.5788116455,2.6323878765,35.271,5.319,4.6427,4.189,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.51e-07,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-8.529,-4.641,-4.811,-4.315,0.8982427001102804
0.0038518,-0.6,6.25,39.3187942505,2.6325769424,38.931,5.42,4.6521,4.169,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.21e-07,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-8.78,-4.831,-5.002,-4.502,0.9296815933285788
0.0038518,-0.6,6.25,40.5696220398,2.6326310635,40.153,5.451,4.6549,4.162,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.49e-07,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-8.858,-4.892,-5.063,-4.562,0.9398928130513517
0.0038518,-0.6,6.25,42.6178092957,2.6327121258,42.146,5.499,4.6589,4.152,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.97e-07,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-8.977,-4.985,-5.156,-4.655,0.9554119950612331
0.0038518,-0.6,6.25,45.5604324341,2.6328141689,45.0,5.563,4.6641,4.137,0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.77e-07,0.0,0.7402,0.2559,0.0006997,0.0001887,0.001712,-1.0,0.003891,-9.137,-5.112,-5.284,-4.783,0.9771400705392388
0.0038518,-0.6,6.5,5.7626333237,2.6174154282,5.763,3.023,4.3301,4.448,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7403,0.2558,0.0006906,0.0001885,0.001713,-1.0,0.003891,-2.788,-0.687,-0.801,-0.471,0.37535812344224456
0.0038518,-0.6,6.5,5.8907718658,2.6178810596,5.891,3.055,4.3342,4.442,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7403,0.2558,0.0006906,0.0001885,0.001713,-1.0,0.003891,-2.867,-0.743,-0.858,-0.525,0.3831283250195633
0.0038518,-0.6,6.5,6.018910408,2.6183240414,6.019,3.087,4.339,4.439,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7403,0.2558,0.0006906,0.0001885,0.001713,-1.0,0.003892,-2.947,-0.795,-0.911,-0.575,0.3892959853139616
0.0038518,-0.6,6.5,6.1470499039,2.6187458038,6.146,3.117,4.3432,4.434,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7403,0.2558,0.0006906,0.0001885,0.001713,-1.0,0.003891,-3.023,-0.848,-0.965,-0.625,0.3963300916117463
0.0038518,-0.6,6.5,6.2751879692,2.6191477776,6.274,3.147,4.3477,4.431,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.7403,0.2558,0.0006906,0.0001885,0.001713,-1.0,0.003892,-3.098,-0.897,-1.016,-0.672,0.40230607083242975
